audio_path,references,speaker,predictions,test_data
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0211.wav,forward,M02,poor wid,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0152.wav,steer,M04,de,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0247.wav,vat,M05,that,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0385.wav,only lawyers love millionaires,M05,only lories that mild and nears,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0088.wav,rage,M05,re,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0081.wav,storm,M02,stan,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0188.wav,no,M04,no,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0004.wav,sleep,M05,si thy,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0053.wav,area,M05,eye,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0213.wav,urgent,M04,dent,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0022.wav,storm,M05,to,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0213.wav,the job provides many benefits,M02,good lan o voman brine,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0065.wav,no,M02,no,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0031.wav,delta,F04,dalta,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0037.wav,group,M05,goup,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0042.wav,for,F01,poor,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0086.wav,glow,M02,glo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in ura de pura killin,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0338.wav,alfalfa is healthy for you,M03,a felpha is healthy for you,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0201.wav,it was a good win for us,M05,it was a good wind for us,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0088.wav,left,F01,wel,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0239.wav,witch,M02,where o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0126.wav,i just try to do my best,M02,i do try to do my best,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0234.wav,sand,F04,sand,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0283.wav,it was a good win for us,M04,it were a wall with a green wing buon,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0364.wav,fill,M03,till,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0063.wav,farm,F01,poem,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0277.wav,this is not a program of socialized medicine,M03,this is not a program of socialized medicine,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0079.wav,air,F01,e,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0057.wav,we gathered shells on the beach,M05,we gathered shells on their beat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0182.wav,i scrubbed the floors thoroughly,M03,i scrubbed the floors thoroughly,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0207.wav,it eventually became a rather proud claim,M02,is that friend we we claim a vile proud claim,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0287.wav,white-capped waves covered the entire bay,M05,white cap leaves cavies that in tagebe,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0189.wav,whoop,M03,whoop,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,we,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0258.wav,spain,M05,spang,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0158.wav,write,M03,writ,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0107.wav,rage,M02,rage,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,select,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,write,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0096.wav,glow,M04,lo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0283.wav,ship,M05,ship,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0365.wav,leak,M03,leak,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0375.wav,no,M05,no h,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,cop,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0188.wav,fat,F04,fat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0370.wav,much,M03,mach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0026.wav,my sister made the flowered curtains,M05,my faith to me that a word kittens,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0058.wav,sheet,M02,see,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0149.wav,shoot,M02,shute,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0168.wav,mush,M05,mere,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0059.wav,pot,M05,pod,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0074.wav,beat,M02,begat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0202.wav,rocks,M02,rack,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0310.wav,sit,M05,si,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0181.wav,slay,M03,sleigh,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0140.wav,hate,M02,hit s,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0148.wav,shout,M02,shot n,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0223.wav,he really crucified him he nailed it for a yard loss,F04,he really crucified him he nailed it for a yard of,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0134.wav,area,M02,here you are,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0065.wav,thigh,M05,hai,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0187.wav,wish,M02,wot,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0234.wav,ate,M04,i,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0029.wav,horn,M05,hen,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0050.wav,feed,M04,fig,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0208.wav,all the big baseball players get traded,M04,or the big big ball playing kid dill,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0226.wav,eight,M05,i,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0108.wav,sticks,M05,take,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0298.wav,sand,M05,s and,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,rite,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0243.wav,although always alone we survive,F04,although always though always alone we survive,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0115.wav,feed,F01,wie,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0218.wav,mush,M02,ice,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0023.wav,swarm,M04,gom,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0108.wav,pitting,M02,patly,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0033.wav,form,M05,from,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0116.wav,feed,M02,food,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0245.wav,zero,M05,ze,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0195.wav,pit,M05,pit,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0290.wav,pitting,M04,i dine,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0046.wav,we have often urged him to walk more and smoke less,M04,we we have a eart in to don to one more an an an some more left,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0178.wav,witch,M05,which,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0094.wav,darn,F04,garn,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0174.wav,blow,F04,blow,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0111.wav,corn,F01,ho,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0369.wav,i'm willing to experiment for the first time,M05,i'm willy to expel men were there first time,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0091.wav,nothing is as offensive as innocence,M05,nothing in the adolfentive ad intense,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0144.wav,my sister made the flowered curtains,M03,my sister made the flowered curtains,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0158.wav,three,M02,sire,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0224.wav,rocks,M04,la,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0180.wav,oscar,M05,as gun,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0177.wav,mere,M03,mear,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0119.wav,rain,F01,wang,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0138.wav,fill,M02,fran,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0067.wav,steer,M05,steel,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0042.wav,for,F01,for,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0268.wav,pit,M05,pit,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0101.wav,when all else fails use force,F04,when all else fails used force,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0185.wav,seven,M02,sovereign,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0364.wav,hand,M05,handy,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,thee,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0018.wav,no,F01,noo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0101.wav,horn,M04,when,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0083.wav,he dresses himself in an ancient black frock coat,M04,he gritted and thrown in in there and then on did in brute like for bog could,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0271.wav,i expect we'll bounce back this week,M03,i expect we'll bounce back this week,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0273.wav,forward,M04,po en,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0153.wav,bloat,M02,bou long,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0095.wav,meat,M02,mit,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0092.wav,fat,F04,that,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0365.wav,leak,M03,leek,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0051.wav,both figures would go higher in later years,M05,both afraid ye will go higher in isa to yea,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0216.wav,when all else fails use force,M05,when all of freer you voice,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0082.wav,their house is grey and white,M05,the hall is grey and white,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0020.wav,usually minus several buttons,F01,you only mind so old buggins,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0037.wav,rake,F01,lank,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0084.wav,tip,M04,dip,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0305.wav,he really crucified him he nailed it for a yard loss,M05,he rectified in the e ne it for a your,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0034.wav,feet,M03,feat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0157.wav,boot,M02,bruce,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0246.wav,a roll of wire lay near the wall,M05,e you old o wa yea yea e e n e that was,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0365.wav,it's fun to roast marshmallows on a gas burner,M05,it's fun to roast moise melrose on i gasped burne,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0031.wav,right,M03,rite,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0138.wav,all the big baseball players get traded,M03,all the big base ball players get trated,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0084.wav,down,M02,down,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0058.wav,sheet,M02,speak,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0304.wav,down,M05,down,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0240.wav,deer,M04,de,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0235.wav,troop,M04,cop,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0111.wav,pat,M04,but,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,will,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0001.wav,shoot,F04,shot,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0078.wav,store,M04,don,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0081.wav,storm,M02,stones,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0359.wav,darn,M03,dorne,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0178.wav,the books are very expensive,M02,the boats are weary you but look,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0412.wav,ned,M03,ned a,0
