audio_path,references,speaker,predictions
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0142.wav,pitting,M05,then c p
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0143.wav,pitting,M05,pit ten
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0143.wav,pitting,M05,pit ti
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0143.wav,pitting,M05,pitti
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0143.wav,pitting,M05,pete
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0143.wav,pitting,M05,pit tien
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0144.wav,top,M05,o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0144.wav,top,M05,to
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0144.wav,top,M05,e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0144.wav,top,M05,he
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0144.wav,top,M05,no
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0145.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he proposed dint of an unexpected sum of ex pimente hates
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0145.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he proposed dint of an unexpected sum of ex pimente hautes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0145.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he proposed dint of an unexpected sum of ex pimente hares
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0145.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he proposed dint of an unexpected sum of ex pimente arbiter
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0145.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he proposed dint of an unexpected sum of ex pimente habes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0146.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,ye free proposed grant for an unspecified young quatumental hospital
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0146.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he free proposed grant for an unspecified young quatumental hospital
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0146.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,he the proposed grant for an unspecified young quatumental hospital
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0146.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,ye free proposed grant for an unspecified young wakumental hospital
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0146.wav,he further proposed grants of an unspecified sum for experimental hospitals,M05,ye free proposed grant for an unspecified young watumental hospital
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0147.wav,alfalfa is healthy for you,M05,in a flawslay e help for ye
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0147.wav,alfalfa is healthy for you,M05,in a flawslay e heve for ye
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0147.wav,alfalfa is healthy for you,M05,in a flawslat e heve for ye
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0147.wav,alfalfa is healthy for you,M05,in a flawslay e help for you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0147.wav,alfalfa is healthy for you,M05,in a flawslay e heve for you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,well
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,will
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,wild
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,fred
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0148.wav,fill,M05,fell
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0149.wav,six,M05,six
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0149.wav,six,M05,sex
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0149.wav,six,M05,sic
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0149.wav,six,M05,fix
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0149.wav,six,M05,sax
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0150.wav,aluminum silverware can often be flimsy,M05,aluminum fever again off in me him flimsy
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0150.wav,aluminum silverware can often be flimsy,M05,aluminum fever again off in me fend flimsy
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0150.wav,aluminum silverware can often be flimsy,M05,aluminum fever again off in me lem flimsy
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0150.wav,aluminum silverware can often be flimsy,M05,aluminum fever again off in me him plenty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0150.wav,aluminum silverware can often be flimsy,M05,aluminum fever again off in me him plese
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0151.wav,he wrapped the package hastily,M05,he up to peck at it to the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0151.wav,he wrapped the package hastily,M05,he up to pack it is to the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0151.wav,he wrapped the package hastily,M05,he up to peck at his to the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0151.wav,he wrapped the package hastily,M05,he up to peck at it to thee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0151.wav,he wrapped the package hastily,M05,he up to pack it is to thee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0152.wav,the box contained three sweaters,M05,the bach contained three fluettes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0152.wav,the box contained three sweaters,M05,the back contained three fluettes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0152.wav,the box contained three sweaters,M05,the bac contained three fluettes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0152.wav,the box contained three sweaters,M05,the bark contained three fluettes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0152.wav,the box contained three sweaters,M05,the boche contained three fluettes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0153.wav,hill,M05,his
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0153.wav,hill,M05,is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0153.wav,hill,M05,his e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0153.wav,hill,M05,hes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0153.wav,hill,M05,his a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0154.wav,shy,M05,esther
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0154.wav,shy,M05,essai
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0154.wav,shy,M05,estra
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0154.wav,shy,M05,era
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0154.wav,shy,M05,islay
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0155.wav,the museum hires musicians every evening,M05,thou my sem has music tins every evening
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0155.wav,the museum hires musicians every evening,M05,thou my seem has music tins every evening
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0155.wav,the museum hires musicians every evening,M05,thou my sem hais music tins every evening
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0155.wav,the museum hires musicians every evening,M05,thou my sim hais music tins every evening
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0155.wav,the museum hires musicians every evening,M05,thou my seem hais music tins every evening
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0156.wav,kilo,M05,pero
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0156.wav,kilo,M05,philo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0156.wav,kilo,M05,hero
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0156.wav,kilo,M05,cio
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0156.wav,kilo,M05,caro
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0157.wav,start,M05,story
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0157.wav,start,M05,store
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0157.wav,start,M05,stay
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0157.wav,start,M05,stoy
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0157.wav,start,M05,sto
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0158.wav,bit,M05,bit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0159.wav,bitten,M05,bettine
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0159.wav,bitten,M05,bertin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0159.wav,bitten,M05,bettin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0159.wav,bitten,M05,be tin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0159.wav,bitten,M05,be thine
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0160.wav,darn,M05,don
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0160.wav,darn,M05,do and
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0160.wav,darn,M05,dan
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0160.wav,darn,M05,donde
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0160.wav,darn,M05,done
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0161.wav,golf,M05,go
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0161.wav,golf,M05,ego
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0161.wav,golf,M05,goo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0161.wav,golf,M05,g o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0161.wav,golf,M05,i go
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0162.wav,fat,M05,fact
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0162.wav,fat,M05,at
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0162.wav,fat,M05,fat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0162.wav,fat,M05,act
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0162.wav,fat,M05,sant
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0163.wav,the little schoolhouse stood empty,M05,violet a good house stood empty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0163.wav,the little schoolhouse stood empty,M05,violet that good house stood empty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0163.wav,the little schoolhouse stood empty,M05,violet a good house is good empty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0163.wav,the little schoolhouse stood empty,M05,violet a good house it's good empty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0163.wav,the little schoolhouse stood empty,M05,violet that good house is good empty
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,thee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,te
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,the e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0164.wav,leak,M05,the k
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in ura de pura killin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in ura de pura celine
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in our a de pura killin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in ural de pura killin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0165.wav,it eventually became a rather proud claim,M05,it eventually became in u rade poulard killin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0166.wav,foxtrot,M05,flock to it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0166.wav,foxtrot,M05,lock to it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0166.wav,foxtrot,M05,a flock to it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0166.wav,foxtrot,M05,clock to it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0166.wav,foxtrot,M05,a clock to it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0167.wav,spit,M05,it s good
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0167.wav,spit,M05,s good
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0167.wav,spit,M05,it's good
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0167.wav,spit,M05,so good
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0167.wav,spit,M05,is good
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0168.wav,mush,M05,mercy
